date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:29:16	7975/7975	---M--	200	added ('OK')	image/jpeg	etag:%2259082bd9-1f27%22	http://crazycafe.net/demos/cafe-duke/img/team2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/team2.jpg	(from http://crazycafe.net/demos/cafe-duke/about.html)
21:29:16	60337/60337	---M--	200	added ('OK')	image/jpeg	etag:%2259082b5f-ebb1%22	http://crazycafe.net/demos/cafe-duke/img/about_front_img.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/about_front_img.jpg	(from http://crazycafe.net/demos/cafe-duke/about.html)
21:29:18	11977/11977	---M--	200	added ('OK')	image/jpeg	etag:%2259082bdb-2ec9%22	http://crazycafe.net/demos/cafe-duke/img/team3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/team3.jpg	(from http://crazycafe.net/demos/cafe-duke/about.html)
21:29:19	2368/2368	---M--	200	added ('OK')	image/png	etag:%2259082b87-940%22	http://crazycafe.net/demos/cafe-duke/img/food_menu1.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu1.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:19	15470/15470	---M--	200	added ('OK')	image/jpeg	etag:%2259082bdc-3c6e%22	http://crazycafe.net/demos/cafe-duke/img/team4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/team4.jpg	(from http://crazycafe.net/demos/cafe-duke/about.html)
21:29:20	3619/3619	---M--	200	added ('OK')	image/png	etag:%2259082b89-e23%22	http://crazycafe.net/demos/cafe-duke/img/food_menu2.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu2.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:21	2803/2803	---M--	200	added ('OK')	image/png	etag:%2259082b8b-af3%22	http://crazycafe.net/demos/cafe-duke/img/food_menu3.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu3.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:21	2330/2330	---M--	200	added ('OK')	image/png	etag:%2259082b8c-91a%22	http://crazycafe.net/demos/cafe-duke/img/food_menu4.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu4.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:21	2259/2259	---M--	200	added ('OK')	image/png	etag:%2259082b90-8d3%22	http://crazycafe.net/demos/cafe-duke/img/food_menu5.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu5.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:22	2444/2444	---M--	200	added ('OK')	image/png	etag:%2259082b90-98c%22	http://crazycafe.net/demos/cafe-duke/img/food_menu6.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/food_menu6.png	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:22	1752/1752	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc1-6d8%22	http://crazycafe.net/demos/cafe-duke/img/single_food1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food1.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:23	3295/3295	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc5-cdf%22	http://crazycafe.net/demos/cafe-duke/img/single_food2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food2.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:23	3920/3920	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc7-f50%22	http://crazycafe.net/demos/cafe-duke/img/single_food3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food3.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:23	3648/3648	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc7-e40%22	http://crazycafe.net/demos/cafe-duke/img/single_food4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food4.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:24	4403/4403	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc9-1133%22	http://crazycafe.net/demos/cafe-duke/img/single_food5.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food5.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:25	4567/4567	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc9-11d7%22	http://crazycafe.net/demos/cafe-duke/img/single_food6.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food6.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:25	3950/3950	---M--	200	added ('OK')	image/jpeg	etag:%2259082bcb-f6e%22	http://crazycafe.net/demos/cafe-duke/img/single_food7.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food7.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:25	2641/2641	---M--	200	added ('OK')	image/jpeg	etag:%2259082bcc-a51%22	http://crazycafe.net/demos/cafe-duke/img/single_food8.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food8.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:26	3338/3338	---M--	200	added ('OK')	image/jpeg	etag:%2259082bcd-d0a%22	http://crazycafe.net/demos/cafe-duke/img/single_food9.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food9.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:26	1795/1795	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc3-703%22	http://crazycafe.net/demos/cafe-duke/img/single_food10.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food10.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:27	4210/4210	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc3-1072%22	http://crazycafe.net/demos/cafe-duke/img/single_food11.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food11.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:27	3665/3665	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc4-e51%22	http://crazycafe.net/demos/cafe-duke/img/single_food12.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_food12.jpg	(from http://crazycafe.net/demos/cafe-duke/food_menu.html)
21:29:28	6951/6951	---M--	200	added ('OK')	text/css	etag:%2259082afb-1b27%22	http://crazycafe.net/demos/cafe-duke/css/magnific-popup.css	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/css/magnific-popup.css	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:31	14199/14199	---M--	200	added ('OK')	image/jpeg	etag:%2259082b93-3777%22	http://crazycafe.net/demos/cafe-duke/img/gallery1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery1.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:32	18218/18218	---M--	200	added ('OK')	image/jpeg	etag:%2259082b93-472a%22	http://crazycafe.net/demos/cafe-duke/img/gallery2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery2.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:34	17105/17105	---M--	200	added ('OK')	image/jpeg	etag:%2259082b95-42d1%22	http://crazycafe.net/demos/cafe-duke/img/gallery3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery3.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:35	20362/20362	---M--	200	added ('OK')	image/jpeg	etag:%2259082b96-4f8a%22	http://crazycafe.net/demos/cafe-duke/img/gallery4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery4.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:38	17971/17971	---M--	200	added ('OK')	image/jpeg	etag:%2259082b97-4633%22	http://crazycafe.net/demos/cafe-duke/img/gallery5.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery5.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:40	565517/565517	---M--	200	added ('OK')	image/png	etag:%2259082bda-8a10d%22	http://crazycafe.net/demos/cafe-duke/img/special_bg.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/special_bg.png	(from http://crazycafe.net/demos/cafe-duke/css/custom/style.css)
21:29:40	26780/26780	---M--	200	added ('OK')	image/jpeg	etag:%2259082b99-689c%22	http://crazycafe.net/demos/cafe-duke/img/gallery6.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery6.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:40	13573/13573	---M--	200	added ('OK')	image/jpeg	etag:%2259082b9a-3505%22	http://crazycafe.net/demos/cafe-duke/img/gallery7.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery7.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:41	461476/461476	---M--	200	added ('OK')	image/png	etag:%2259082b8c-70aa4%22	http://crazycafe.net/demos/cafe-duke/img/daily_menu_bg.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/daily_menu_bg.png	(from http://crazycafe.net/demos/cafe-duke/css/custom/style.css)
21:29:42	16313/16313	---M--	200	added ('OK')	image/jpeg	etag:%2259082b9b-3fb9%22	http://crazycafe.net/demos/cafe-duke/img/gallery8.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery8.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:43	18734/18734	---M--	200	added ('OK')	image/jpeg	etag:%2259082b9e-492e%22	http://crazycafe.net/demos/cafe-duke/img/gallery9.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/gallery9.jpg	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:44	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%2259082c0e-4ef8%22	http://crazycafe.net/demos/cafe-duke/js/jquery.magnific-popup.min.js	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/js/jquery.magnific-popup.min.js	(from http://crazycafe.net/demos/cafe-duke/gellary.html)
21:29:45	11361/11361	---M--	200	added ('OK')	image/jpeg	etag:%2259082bb2-2c61%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery1.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:46	17054/17054	---M--	200	added ('OK')	image/jpeg	etag:%2259082bb6-429e%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery3.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:46	24002/24002	---M--	200	added ('OK')	image/jpeg	etag:%2259082bb5-5dc2%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery2.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:46	8841/8841	---M--	200	added ('OK')	image/jpeg	etag:%2259082bb8-2289%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery5.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery5.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:47	23824/23824	---M--	200	added ('OK')	image/jpeg	etag:%2259082bb8-5d10%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery4.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:48	18103/18103	---M--	200	added ('OK')	image/jpeg	etag:%2259082bba-46b7%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery6.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery6.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:50	21978/21978	---M--	200	added ('OK')	image/jpeg	etag:%2259082bbb-55da%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery7.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery7.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:50	14524/14524	---M--	200	added ('OK')	image/jpeg	etag:%2259082bbd-38bc%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery9.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery9.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:51	26202/26202	---M--	200	added ('OK')	image/jpeg	etag:%2259082bbd-665a%22	http://crazycafe.net/demos/cafe-duke/img/m_gallery8.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/m_gallery8.jpg	(from http://crazycafe.net/demos/cafe-duke/gallery_masonry.html)
21:29:51	21911/21911	---M--	200	added ('OK')	image/jpeg	etag:%2259082b68-5597%22	http://crazycafe.net/demos/cafe-duke/img/branch1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch1.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:54	19704/19704	---M--	200	added ('OK')	image/jpeg	etag:%2259082b6b-4cf8%22	http://crazycafe.net/demos/cafe-duke/img/branch3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch3.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:54	27416/27416	---M--	200	added ('OK')	image/jpeg	etag:%2259082b66-6b18%22	http://crazycafe.net/demos/cafe-duke/img/branch2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch2.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:54	17384/17384	---M--	200	added ('OK')	image/jpeg	etag:%2259082b71-43e8%22	http://crazycafe.net/demos/cafe-duke/img/branch5.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch5.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:54	1729/1729	---M--	200	added ('OK')	text/css	etag:%2259082aff-6c1%22	http://crazycafe.net/demos/cafe-duke/css/slick.css	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/css/slick.css	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:29:55	30933/30933	---M--	200	added ('OK')	image/jpeg	etag:%2259082b6e-78d5%22	http://crazycafe.net/demos/cafe-duke/img/branch4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch4.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:56	14879/14879	---M--	200	added ('OK')	image/jpeg	etag:%2259082b70-3a1f%22	http://crazycafe.net/demos/cafe-duke/img/branch6.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/branch6.jpg	(from http://crazycafe.net/demos/cafe-duke/branch.html)
21:29:56	14655/14655	---M--	200	added ('OK')	image/jpeg	etag:%2259082b76-393f%22	http://crazycafe.net/demos/cafe-duke/img/chef3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/chef3.jpg	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:29:58	13298/13298	---M--	200	added ('OK')	image/jpeg	etag:%2259082b76-33f2%22	http://crazycafe.net/demos/cafe-duke/img/chef2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/chef2.jpg	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:29:58	20859/20859	---M--	200	added ('OK')	image/jpeg	etag:%2259082b78-517b%22	http://crazycafe.net/demos/cafe-duke/img/chef4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/chef4.jpg	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:30:01	10911/10911	---M--	200	added ('OK')	image/jpeg	etag:%2259082be6-2a9f%22	http://crazycafe.net/demos/cafe-duke/img/v1blog2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog2.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:02	33715/33715	---M--	200	added ('OK')	image/jpeg	etag:%2259082b74-83b3%22	http://crazycafe.net/demos/cafe-duke/img/chef1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/chef1.jpg	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:30:02	22269/22269	---M--	200	added ('OK')	image/jpeg	etag:%2259082be4-56fd%22	http://crazycafe.net/demos/cafe-duke/img/v1blog1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog1.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:03	12619/12619	---M--	200	added ('OK')	image/jpeg	etag:%2259082bea-314b%22	http://crazycafe.net/demos/cafe-duke/img/v1blog6.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog6.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:03	41953/41953	---M--	200	added ('OK')	application/javascript	etag:%2259082c13-a3e1%22	http://crazycafe.net/demos/cafe-duke/js/slick.min.js	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/js/slick.min.js	(from http://crazycafe.net/demos/cafe-duke/chef.html)
21:30:04	14647/14647	---M--	200	added ('OK')	image/jpeg	etag:%2259082be6-3937%22	http://crazycafe.net/demos/cafe-duke/img/v1blog3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog3.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:05	5465/5465	---M--	200	added ('OK')	image/jpeg	etag:%2259082b60-1559%22	http://crazycafe.net/demos/cafe-duke/img/blog_comment2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/blog_comment2.jpg	(from http://crazycafe.net/demos/cafe-duke/single_shop.html)
21:30:05	14333/14333	---M--	200	added ('OK')	image/jpeg	etag:%2259082be8-37fd%22	http://crazycafe.net/demos/cafe-duke/img/v1blog5.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog5.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:05	14718/14718	---M--	200	added ('OK')	image/jpeg	etag:%2259082be8-397e%22	http://crazycafe.net/demos/cafe-duke/img/v1blog4.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog4.jpg	(from http://crazycafe.net/demos/cafe-duke/shop.html)
21:30:06	4007/4007	---M--	200	added ('OK')	text/css	etag:%2259082afd-fa7%22	http://crazycafe.net/demos/cafe-duke/css/nice-select.css	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/css/nice-select.css	(from http://crazycafe.net/demos/cafe-duke/checkout.html)
21:30:07	2942/2942	---M--	200	added ('OK')	application/javascript	etag:%2259082c0e-b7e%22	http://crazycafe.net/demos/cafe-duke/js/jquery.nice-select.min.js	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/js/jquery.nice-select.min.js	(from http://crazycafe.net/demos/cafe-duke/checkout.html)
21:30:08	12004/12004	---M--	200	added ('OK')	image/png	etag:%2259082bbf-2ee4%22	http://crazycafe.net/demos/cafe-duke/img/paypal.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/paypal.png	(from http://crazycafe.net/demos/cafe-duke/checkout.html)
21:30:08	44571/44571	---M--	200	added ('OK')	image/jpeg	etag:%2259082bce-ae1b%22	http://crazycafe.net/demos/cafe-duke/img/single_shop1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_shop1.jpg	(from http://crazycafe.net/demos/cafe-duke/single_shop.html)
21:30:09	17203/17203	---M--	200	added ('OK')	image/jpeg	etag:%2259082beb-4333%22	http://crazycafe.net/demos/cafe-duke/img/v1blog7.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog7.jpg	(from http://crazycafe.net/demos/cafe-duke/blog1.html)
21:30:10	22379/22379	---M--	200	added ('OK')	image/png	etag:%2259082b5c-576b%22	http://crazycafe.net/demos/cafe-duke/img/404.png	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/404.png	(from http://crazycafe.net/demos/cafe-duke/404.html)
21:30:11	19662/19662	---M--	200	added ('OK')	image/jpeg	etag:%2259082bec-4cce%22	http://crazycafe.net/demos/cafe-duke/img/v1blog8.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog8.jpg	(from http://crazycafe.net/demos/cafe-duke/blog1.html)
21:30:11	17541/17541	---M--	200	added ('OK')	image/jpeg	etag:%2259082bed-4485%22	http://crazycafe.net/demos/cafe-duke/img/v1blog9.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v1blog9.jpg	(from http://crazycafe.net/demos/cafe-duke/blog1.html)
21:30:18	68507/68507	---M--	200	added ('OK')	image/jpeg	etag:%2259082bf1-10b9b%22	http://crazycafe.net/demos/cafe-duke/img/v2blog2.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v2blog2.jpg	(from http://crazycafe.net/demos/cafe-duke/blog2.html)
21:30:19	4415/4415	---M--	200	added ('OK')	image/jpeg	etag:%2259082b5e-113f%22	http://crazycafe.net/demos/cafe-duke/img/blog_comment1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/blog_comment1.jpg	(from http://crazycafe.net/demos/cafe-duke/single_blog.html)
21:30:21	11155/11155	---M--	200	added ('OK')	image/jpeg	etag:%2259082b63-2b93%22	http://crazycafe.net/demos/cafe-duke/img/blog_comment3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/blog_comment3.jpg	(from http://crazycafe.net/demos/cafe-duke/single_blog.html)
21:30:22	2809/2809	---M--	200	added ('OK')	application/javascript	etag:%2259082c08-af9%22	http://crazycafe.net/demos/cafe-duke/js/googlemap.js	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/js/googlemap.js	(from http://crazycafe.net/demos/cafe-duke/contact.html)
21:30:23	60012/60012	---M--	200	added ('OK')	image/jpeg	etag:%2259082bc1-ea6c%22	http://crazycafe.net/demos/cafe-duke/img/single_blog1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/single_blog1.jpg	(from http://crazycafe.net/demos/cafe-duke/single_blog.html)
21:30:24	83330/83330	---M--	200	added ('OK')	image/jpeg	etag:%2259082bef-14582%22	http://crazycafe.net/demos/cafe-duke/img/v2blog1.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v2blog1.jpg	(from http://crazycafe.net/demos/cafe-duke/blog2.html)
21:30:24	91849/91849	---M--	200	added ('OK')	image/jpeg	etag:%2259082bf3-166c9%22	http://crazycafe.net/demos/cafe-duke/img/v2blog3.jpg	C:/Users/Desperado~!/Desktop/cafe%20duke/crazycafe.net/demos/cafe-duke/img/v2blog3.jpg	(from http://crazycafe.net/demos/cafe-duke/blog2.html)
